Name,Equip Gender,Style Gender,Path
Sakuratide Robe α,Female,Male,natives/STM/Art/Model/Character/ch03/069/000/2/ch03_069_0002
Sakuratide Robe α,Female,Female,natives/STM/Art/Model/Character/ch03/069/001/2/ch03_069_0012
Sakuratide Bracers α,Male,Male,natives/STM/Art/Model/Character/ch02/069/000/1/ch02_069_0001
Sakuratide Bracers α,Male,Female,natives/STM/Art/Model/Character/ch02/069/001/1/ch02_069_0011
Sakuratide Bracers α,Female,Male,natives/STM/Art/Model/Character/ch03/069/000/1/ch03_069_0001
Sakuratide Bracers α,Female,Female,natives/STM/Art/Model/Character/ch03/069/001/1/ch03_069_0011
Sakuratide Obi α,Male,Male,natives/STM/Art/Model/Character/ch02/069/000/5/ch02_069_0005
Sakuratide Obi α,Male,Female,natives/STM/Art/Model/Character/ch02/069/001/5/ch02_069_0015
Sakuratide Obi α,Female,Male,natives/STM/Art/Model/Character/ch03/069/000/5/ch03_069_0005
Sakuratide Obi α,Female,Female,natives/STM/Art/Model/Character/ch03/069/001/5/ch03_069_0015
Sakuratide Hakama α,Male,Male,natives/STM/Art/Model/Character/ch02/069/000/4/ch02_069_0004
Sakuratide Hakama α,Male,Female,natives/STM/Art/Model/Character/ch02/069/001/4/ch02_069_0014
Sakuratide Hakama α,Female,Male,natives/STM/Art/Model/Character/ch03/069/000/4/ch03_069_0004
Sakuratide Hakama α,Female,Female,natives/STM/Art/Model/Character/ch03/069/001/4/ch03_069_0014
Blossom Headgear α,Male,Male,natives/STM/Art/Model/Character/ch02/075/000/3/ch02_075_0003
Blossom Headgear α,Male,Female,natives/STM/Art/Model/Character/ch02/075/001/3/ch02_075_0013
Blossom Headgear α,Female,Male,natives/STM/Art/Model/Character/ch03/075/000/3/ch03_075_0003
Blossom Headgear α,Female,Female,natives/STM/Art/Model/Character/ch03/075/001/3/ch03_075_0013
Blossom Vest α,Male,Male,natives/STM/Art/Model/Character/ch02/075/000/2/ch02_075_0002
Blossom Vest α,Male,Female,natives/STM/Art/Model/Character/ch02/075/001/2/ch02_075_0012
Blossom Vest α,Female,Male,natives/STM/Art/Model/Character/ch03/075/000/2/ch03_075_0002
Blossom Vest α,Female,Female,natives/STM/Art/Model/Character/ch03/075/001/2/ch03_075_0012
Blossom Cuffs α,Male,Male,natives/STM/Art/Model/Character/ch02/075/000/1/ch02_075_0001
Blossom Cuffs α,Male,Female,natives/STM/Art/Model/Character/ch02/075/001/1/ch02_075_0011
Blossom Cuffs α,Female,Male,natives/STM/Art/Model/Character/ch03/075/000/1/ch03_075_0001
Blossom Cuffs α,Female,Female,natives/STM/Art/Model/Character/ch03/075/001/1/ch03_075_0011
Blossom Coat α,Male,Male,natives/STM/Art/Model/Character/ch02/075/000/5/ch02_075_0005
Blossom Coat α,Male,Female,natives/STM/Art/Model/Character/ch02/075/001/5/ch02_075_0015
Blossom Coat α,Female,Male,natives/STM/Art/Model/Character/ch03/075/000/5/ch03_075_0005
Blossom Coat α,Female,Female,natives/STM/Art/Model/Character/ch03/075/001/5/ch03_075_0015
Blossom Boots α,Male,Male,natives/STM/Art/Model/Character/ch02/075/000/4/ch02_075_0004
Blossom Boots α,Male,Female,natives/STM/Art/Model/Character/ch02/075/001/4/ch02_075_0014
Blossom Boots α,Female,Male,natives/STM/Art/Model/Character/ch03/075/000/4/ch03_075_0004
Blossom Boots α,Female,Female,natives/STM/Art/Model/Character/ch03/075/001/4/ch03_075_0014
Afi Crown α,Male,Male,natives/STM/Art/Model/Character/ch02/081/000/3/ch02_081_0003
Afi Crown α,Male,Female,natives/STM/Art/Model/Character/ch02/081/001/3/ch02_081_0013
Afi Crown α,Female,Male,natives/STM/Art/Model/Character/ch03/081/000/3/ch03_081_0003
Afi Crown α,Female,Female,natives/STM/Art/Model/Character/ch03/081/001/3/ch03_081_0013
Afi Top α,Male,Male,natives/STM/Art/Model/Character/ch02/081/000/2/ch02_081_0002
Afi Top α,Male,Female,natives/STM/Art/Model/Character/ch02/081/001/2/ch02_081_0012
Afi Top α,Female,Male,natives/STM/Art/Model/Character/ch03/081/000/2/ch03_081_0002
Afi Top α,Female,Female,natives/STM/Art/Model/Character/ch03/081/001/2/ch03_081_0012
Afi Armguards α,Male,Male,natives/STM/Art/Model/Character/ch02/081/000/1/ch02_081_0001
Afi Armguards α,Male,Female,natives/STM/Art/Model/Character/ch02/081/001/1/ch02_081_0011
Afi Armguards α,Female,Male,natives/STM/Art/Model/Character/ch03/081/000/1/ch03_081_0001
Afi Armguards α,Female,Female,natives/STM/Art/Model/Character/ch03/081/001/1/ch03_081_0011
Afi Wrap α,Male,Male,natives/STM/Art/Model/Character/ch02/081/000/5/ch02_081_0005
Afi Wrap α,Male,Female,natives/STM/Art/Model/Character/ch02/081/001/5/ch02_081_0015
Afi Wrap α,Female,Male,natives/STM/Art/Model/Character/ch03/081/000/5/ch03_081_0005
Afi Wrap α,Female,Female,natives/STM/Art/Model/Character/ch03/081/001/5/ch03_081_0015
Afi Sandals α,Male,Male,natives/STM/Art/Model/Character/ch02/081/000/4/ch02_081_0004
Afi Sandals α,Male,Female,natives/STM/Art/Model/Character/ch02/081/001/4/ch02_081_0014
Afi Sandals α,Female,Male,natives/STM/Art/Model/Character/ch03/081/000/4/ch03_081_0004
Afi Sandals α,Female,Female,natives/STM/Art/Model/Character/ch03/081/001/4/ch03_081_0014
Diver's Mask α,Male,Male,natives/STM/Art/Model/Character/ch02/071/000/3/ch02_071_0003
Diver's Mask α,Male,Female,natives/STM/Art/Model/Character/ch02/071/001/3/ch02_071_0013
Diver's Mask α,Female,Male,natives/STM/Art/Model/Character/ch03/071/000/3/ch03_071_0003
Diver's Mask α,Female,Female,natives/STM/Art/Model/Character/ch03/071/001/3/ch03_071_0013
Diver's Suit α,Male,Male,natives/STM/Art/Model/Character/ch02/071/000/2/ch02_071_0002
Diver's Suit α,Male,Female,natives/STM/Art/Model/Character/ch02/071/001/2/ch02_071_0012
Diver's Suit α,Female,Male,natives/STM/Art/Model/Character/ch03/071/000/2/ch03_071_0002
Diver's Suit α,Female,Female,natives/STM/Art/Model/Character/ch03/071/001/2/ch03_071_0012
Diver's Braces α,Male,Male,natives/STM/Art/Model/Character/ch02/071/000/1/ch02_071_0001
Diver's Braces α,Male,Female,natives/STM/Art/Model/Character/ch02/071/001/1/ch02_071_0011
Diver's Braces α,Female,Male,natives/STM/Art/Model/Character/ch03/071/000/1/ch03_071_0001
Diver's Braces α,Female,Female,natives/STM/Art/Model/Character/ch03/071/001/1/ch03_071_0011
Diver's Belt α,Male,Male,natives/STM/Art/Model/Character/ch02/071/000/5/ch02_071_0005
Diver's Belt α,Male,Female,natives/STM/Art/Model/Character/ch02/071/001/5/ch02_071_0015
Diver's Belt α,Female,Male,natives/STM/Art/Model/Character/ch03/071/000/5/ch03_071_0005
Diver's Belt α,Female,Female,natives/STM/Art/Model/Character/ch03/071/001/5/ch03_071_0015
Diver's Boots α,Male,Male,natives/STM/Art/Model/Character/ch02/071/000/4/ch02_071_0004
Diver's Boots α,Male,Female,natives/STM/Art/Model/Character/ch02/071/001/4/ch02_071_0014
Diver's Boots α,Female,Male,natives/STM/Art/Model/Character/ch03/071/000/4/ch03_071_0004
Diver's Boots α,Female,Female,natives/STM/Art/Model/Character/ch03/071/001/4/ch03_071_0014
Dreamwalker Helm α,Male,Male,natives/STM/Art/Model/Character/ch02/085/000/3/ch02_085_0003
Dreamwalker Helm α,Male,Female,natives/STM/Art/Model/Character/ch02/085/001/3/ch02_085_0013
Dreamwalker Helm α,Female,Male,natives/STM/Art/Model/Character/ch03/085/000/3/ch03_085_0003
Dreamwalker Helm α,Female,Female,natives/STM/Art/Model/Character/ch03/085/001/3/ch03_085_0013
Dreamwalker Mail α,Male,Male,natives/STM/Art/Model/Character/ch02/085/000/2/ch02_085_0002
Dreamwalker Mail α,Male,Female,natives/STM/Art/Model/Character/ch02/085/001/2/ch02_085_0012
Dreamwalker Mail α,Female,Male,natives/STM/Art/Model/Character/ch03/085/000/2/ch03_085_0002
Dreamwalker Mail α,Female,Female,natives/STM/Art/Model/Character/ch03/085/001/2/ch03_085_0012
Dreamwalker Braces α,Male,Male,natives/STM/Art/Model/Character/ch02/085/000/1/ch02_085_0001
Dreamwalker Braces α,Male,Female,natives/STM/Art/Model/Character/ch02/085/001/1/ch02_085_0011
Dreamwalker Braces α,Female,Male,natives/STM/Art/Model/Character/ch03/085/000/1/ch03_085_0001
Dreamwalker Braces α,Female,Female,natives/STM/Art/Model/Character/ch03/085/001/1/ch03_085_0011
Dreamwalker Coil α,Male,Male,natives/STM/Art/Model/Character/ch02/085/000/5/ch02_085_0005
Dreamwalker Coil α,Male,Female,natives/STM/Art/Model/Character/ch02/085/001/5/ch02_085_0015
Dreamwalker Coil α,Female,Male,natives/STM/Art/Model/Character/ch03/085/000/5/ch03_085_0005
Dreamwalker Coil α,Female,Female,natives/STM/Art/Model/Character/ch03/085/001/5/ch03_085_0015
Dreamwalker Greaves α,Male,Male,natives/STM/Art/Model/Character/ch02/085/000/4/ch02_085_0004
Dreamwalker Greaves α,Male,Female,natives/STM/Art/Model/Character/ch02/085/001/4/ch02_085_0014
Dreamwalker Greaves α,Female,Male,natives/STM/Art/Model/Character/ch03/085/000/4/ch03_085_0004
Dreamwalker Greaves α,Female,Female,natives/STM/Art/Model/Character/ch03/085/001/4/ch03_085_0014
Harvest Flor α,Male,Male,natives/STM/Art/Model/Character/ch02/086/000/3/ch02_086_0003
Harvest Flor α,Male,Female,natives/STM/Art/Model/Character/ch02/086/001/3/ch02_086_0013
Harvest Flor α,Female,Male,natives/STM/Art/Model/Character/ch03/086/000/3/ch03_086_0003
Harvest Flor α,Female,Female,natives/STM/Art/Model/Character/ch03/086/001/3/ch03_086_0013
Harvest Tronco α,Male,Male,natives/STM/Art/Model/Character/ch02/086/000/2/ch02_086_0002
Harvest Tronco α,Male,Female,natives/STM/Art/Model/Character/ch02/086/001/2/ch02_086_0012
Harvest Tronco α,Female,Male,natives/STM/Art/Model/Character/ch03/086/000/2/ch03_086_0002
Harvest Tronco α,Female,Female,natives/STM/Art/Model/Character/ch03/086/001/2/ch03_086_0012
Harvest Trama α,Male,Male,natives/STM/Art/Model/Character/ch02/086/000/1/ch02_086_0001
Harvest Trama α,Male,Female,natives/STM/Art/Model/Character/ch02/086/001/1/ch02_086_0011
Harvest Trama α,Female,Male,natives/STM/Art/Model/Character/ch03/086/000/1/ch03_086_0001
Harvest Trama α,Female,Female,natives/STM/Art/Model/Character/ch03/086/001/1/ch03_086_0011
Harvest Hoja α,Male,Male,natives/STM/Art/Model/Character/ch02/086/000/5/ch02_086_0005
Harvest Hoja α,Male,Female,natives/STM/Art/Model/Character/ch02/086/001/5/ch02_086_0015
Harvest Hoja α,Female,Male,natives/STM/Art/Model/Character/ch03/086/000/5/ch03_086_0005
Harvest Hoja α,Female,Female,natives/STM/Art/Model/Character/ch03/086/001/5/ch03_086_0015
Harvest Raiz α,Male,Male,natives/STM/Art/Model/Character/ch02/086/000/4/ch02_086_0004
Harvest Raiz α,Male,Female,natives/STM/Art/Model/Character/ch02/086/001/4/ch02_086_0014
Harvest Raiz α,Female,Male,natives/STM/Art/Model/Character/ch03/086/000/4/ch03_086_0004
Harvest Raiz α,Female,Female,natives/STM/Art/Model/Character/ch03/086/001/4/ch03_086_0014
Demon Prayer Beads α,Male,Male,natives/STM/Art/Model/Character/ch02/070/000/3/ch02_070_0003
Demon Prayer Beads α,Male,Female,natives/STM/Art/Model/Character/ch02/070/000/3/ch02_070_0003
Demon Prayer Beads α,Female,Male,natives/STM/Art/Model/Character/ch03/070/000/3/ch03_070_0003
Demon Prayer Beads α,Female,Female,natives/STM/Art/Model/Character/ch03/070/000/3/ch03_070_0003
Demon Garb α,Male,Male,natives/STM/Art/Model/Character/ch02/070/000/2/ch02_070_0002
Demon Garb α,Male,Female,natives/STM/Art/Model/Character/ch02/070/000/2/ch02_070_0002
Demon Garb α,Female,Male,natives/STM/Art/Model/Character/ch03/070/000/2/ch03_070_0002
Demon Garb α,Female,Female,natives/STM/Art/Model/Character/ch03/070/000/2/ch03_070_0002
Demon Arm Wraps α,Male,Male,natives/STM/Art/Model/Character/ch02/070/000/1/ch02_070_0001
Demon Arm Wraps α,Male,Female,natives/STM/Art/Model/Character/ch02/070/000/1/ch02_070_0001
Demon Arm Wraps α,Female,Male,natives/STM/Art/Model/Character/ch03/070/000/1/ch03_070_0001
Demon Arm Wraps α,Female,Female,natives/STM/Art/Model/Character/ch03/070/000/1/ch03_070_0001
Demon Belt α,Male,Male,natives/STM/Art/Model/Character/ch02/070/000/5/ch02_070_0005
Demon Belt α,Male,Female,natives/STM/Art/Model/Character/ch02/070/000/5/ch02_070_0005
Demon Belt α,Female,Male,natives/STM/Art/Model/Character/ch03/070/000/5/ch03_070_0005
Demon Belt α,Female,Female,natives/STM/Art/Model/Character/ch03/070/000/5/ch03_070_0005
Demon Pants α,Male,Male,natives/STM/Art/Model/Character/ch02/070/000/4/ch02_070_0004
Demon Pants α,Male,Female,natives/STM/Art/Model/Character/ch02/070/000/4/ch02_070_0004
Demon Pants α,Female,Male,natives/STM/Art/Model/Character/ch03/070/000/4/ch03_070_0004
Demon Pants α,Female,Female,natives/STM/Art/Model/Character/ch03/070/000/4/ch03_070_0004
Omega Ear Cuffs α,Male,Male,natives/STM/Art/Model/Character/ch02/100/000/3/ch02_100_0003
Omega Ear Cuffs α,Male,Female,natives/STM/Art/Model/Character/ch02/100/001/3/ch02_100_0013
Omega Ear Cuffs α,Female,Male,natives/STM/Art/Model/Character/ch03/100/000/3/ch03_100_0003
Omega Ear Cuffs α,Female,Female,natives/STM/Art/Model/Character/ch03/100/001/3/ch03_100_0013
Omega Suit α,Male,Male,natives/STM/Art/Model/Character/ch02/100/000/2/ch02_100_0002
Omega Suit α,Male,Female,natives/STM/Art/Model/Character/ch02/100/001/2/ch02_100_0012
Omega Suit α,Female,Male,natives/STM/Art/Model/Character/ch03/100/000/2/ch03_100_0002
Omega Suit α,Female,Female,natives/STM/Art/Model/Character/ch03/100/001/2/ch03_100_0012
Omega Vambraces α,Male,Male,natives/STM/Art/Model/Character/ch02/100/000/1/ch02_100_0001
Omega Vambraces α,Male,Female,natives/STM/Art/Model/Character/ch02/100/001/1/ch02_100_0011
Omega Vambraces α,Female,Male,natives/STM/Art/Model/Character/ch03/100/000/1/ch03_100_0001
Omega Vambraces α,Female,Female,natives/STM/Art/Model/Character/ch03/100/001/1/ch03_100_0011
Omega Accessory α,Male,Male,natives/STM/Art/Model/Character/ch02/100/000/5/ch02_100_0005
Omega Accessory α,Male,Female,natives/STM/Art/Model/Character/ch02/100/001/5/ch02_100_0015
Omega Accessory α,Female,Male,natives/STM/Art/Model/Character/ch03/100/000/5/ch03_100_0005
Omega Accessory α,Female,Female,natives/STM/Art/Model/Character/ch03/100/001/5/ch03_100_0015
Omega Boots α,Male,Male,natives/STM/Art/Model/Character/ch02/100/000/4/ch02_100_0004
Omega Boots α,Male,Female,natives/STM/Art/Model/Character/ch02/100/001/4/ch02_100_0014
Omega Boots α,Female,Male,natives/STM/Art/Model/Character/ch03/100/000/4/ch03_100_0004
Omega Boots α,Female,Female,natives/STM/Art/Model/Character/ch03/100/001/4/ch03_100_0014
Bale Burgeonet α,Male,Male,natives/STM/Art/Model/Character/ch02/100/100/3/ch02_100_1003
Bale Burgeonet α,Male,Female,natives/STM/Art/Model/Character/ch02/100/100/3/ch02_100_1003
Bale Burgeonet α,Female,Male,natives/STM/Art/Model/Character/ch03/100/100/3/ch03_100_1003
Bale Burgeonet α,Female,Female,natives/STM/Art/Model/Character/ch03/100/100/3/ch03_100_1003
Bale Cuirass α,Male,Male,natives/STM/Art/Model/Character/ch02/100/100/2/ch02_100_1002
Bale Cuirass α,Male,Female,natives/STM/Art/Model/Character/ch02/100/100/2/ch02_100_1002
Bale Cuirass α,Female,Male,natives/STM/Art/Model/Character/ch03/100/100/2/ch03_100_1002
Bale Cuirass α,Female,Female,natives/STM/Art/Model/Character/ch03/100/100/2/ch03_100_1002
Bale Gauntlets α,Male,Male,natives/STM/Art/Model/Character/ch02/100/100/1/ch02_100_1001
Bale Gauntlets α,Male,Female,natives/STM/Art/Model/Character/ch02/100/100/1/ch02_100_1001
Bale Gauntlets α,Female,Male,natives/STM/Art/Model/Character/ch03/100/100/1/ch03_100_1001
Bale Gauntlets α,Female,Female,natives/STM/Art/Model/Character/ch03/100/100/1/ch03_100_1001
Bale Flanchard α,Male,Male,natives/STM/Art/Model/Character/ch02/100/100/5/ch02_100_1005
Bale Flanchard α,Male,Female,natives/STM/Art/Model/Character/ch02/100/100/5/ch02_100_1005
Bale Flanchard α,Female,Male,natives/STM/Art/Model/Character/ch03/100/100/5/ch03_100_1005
Bale Flanchard α,Female,Female,natives/STM/Art/Model/Character/ch03/100/100/5/ch03_100_1005
Bale Sollerets α,Male,Male,natives/STM/Art/Model/Character/ch02/100/100/4/ch02_100_1004
Bale Sollerets α,Male,Female,natives/STM/Art/Model/Character/ch02/100/100/4/ch02_100_1004
Bale Sollerets α,Female,Male,natives/STM/Art/Model/Character/ch03/100/100/4/ch03_100_1004
Bale Sollerets α,Female,Female,natives/STM/Art/Model/Character/ch03/100/100/4/ch03_100_1004
Sealed Eyepatch α,Male,Male,natives/STM/Art/Model/Character/ch02/045/000/3/ch02_045_0003
Sealed Eyepatch α,Male,Female,natives/STM/Art/Model/Character/ch02/045/001/3/ch02_045_0013
Sealed Eyepatch α,Female,Male,natives/STM/Art/Model/Character/ch03/045/000/3/ch03_045_0003
Sealed Eyepatch α,Female,Female,natives/STM/Art/Model/Character/ch03/045/001/3/ch03_045_0013
Shadow Shades α,Male,Male,natives/STM/Art/Model/Character/ch02/088/200/3/ch02_088_2003
Shadow Shades α,Male,Female,natives/STM/Art/Model/Character/ch02/088/200/3/ch02_088_2003
Shadow Shades α,Female,Male,natives/STM/Art/Model/Character/ch03/088/200/3/ch03_088_2003
Shadow Shades α,Female,Female,natives/STM/Art/Model/Character/ch03/088/200/3/ch03_088_2003
Strategist Spectacles α,Male,Male,natives/STM/Art/Model/Character/ch02/088/000/3/ch02_088_0003
Strategist Spectacles α,Male,Female,natives/STM/Art/Model/Character/ch02/088/000/3/ch02_088_0003
Strategist Spectacles α,Female,Male,natives/STM/Art/Model/Character/ch03/088/000/3/ch03_088_0003
Strategist Spectacles α,Female,Female,natives/STM/Art/Model/Character/ch03/088/000/3/ch03_088_0003
Faux Felyne α,Male,Male,natives/STM/Art/Model/Character/ch02/077/000/3/ch02_077_0003
Faux Felyne α,Male,Female,natives/STM/Art/Model/Character/ch02/077/001/3/ch02_077_0013
Faux Felyne α,Female,Male,natives/STM/Art/Model/Character/ch03/077/000/3/ch03_077_0003
Faux Felyne α,Female,Female,natives/STM/Art/Model/Character/ch03/077/001/3/ch03_077_0013
Doshagumask α,Male,Male,natives/STM/Art/Model/Character/ch02/095/000/3/ch02_095_0003
Doshagumask α,Male,Female,natives/STM/Art/Model/Character/ch02/095/001/3/ch02_095_0013
Doshagumask α,Female,Male,natives/STM/Art/Model/Character/ch03/095/000/3/ch03_095_0003
Doshagumask α,Female,Female,natives/STM/Art/Model/Character/ch03/095/001/3/ch03_095_0013
Skull Mask α,Male,Male,natives/STM/Art/Model/Character/ch02/098/000/3/ch02_098_0003
Skull Mask α,Male,Female,natives/STM/Art/Model/Character/ch02/098/000/3/ch02_098_0003
Skull Mask α,Female,Male,natives/STM/Art/Model/Character/ch03/098/000/3/ch03_098_0003
Skull Mask α,Female,Female,natives/STM/Art/Model/Character/ch03/098/000/3/ch03_098_0003
Amstrigian α,Male,Male,natives/STM/Art/Model/Character/ch02/078/000/3/ch02_078_0003
Amstrigian α,Male,Female,natives/STM/Art/Model/Character/ch02/078/000/3/ch02_078_0003
Amstrigian α,Female,Male,natives/STM/Art/Model/Character/ch03/078/000/3/ch03_078_0003
Amstrigian α,Female,Female,natives/STM/Art/Model/Character/ch03/078/000/3/ch03_078_0003
Sealed Dragon Cloth α,Male,Male,natives/STM/Art/Model/Character/ch02/079/000/3/ch02_079_0003
Sealed Dragon Cloth α,Male,Female,natives/STM/Art/Model/Character/ch02/079/000/3/ch02_079_0003
Sealed Dragon Cloth α,Female,Male,natives/STM/Art/Model/Character/ch03/079/000/3/ch03_079_0003
Sealed Dragon Cloth α,Female,Female,natives/STM/Art/Model/Character/ch03/079/000/3/ch03_079_0003
Round Glasses α,Male,Male,natives/STM/Art/Model/Character/ch02/088/300/3/ch02_088_3003
Round Glasses α,Male,Female,natives/STM/Art/Model/Character/ch02/088/300/3/ch02_088_3003
Round Glasses α,Female,Male,natives/STM/Art/Model/Character/ch03/088/300/3/ch03_088_3003
Round Glasses α,Female,Female,natives/STM/Art/Model/Character/ch03/088/300/3/ch03_088_3003
Square Glasses α,Male,Male,natives/STM/Art/Model/Character/ch02/088/100/3/ch02_088_1003
Square Glasses α,Male,Female,natives/STM/Art/Model/Character/ch02/088/100/3/ch02_088_1003
Square Glasses α,Female,Male,natives/STM/Art/Model/Character/ch03/088/100/3/ch03_088_1003
Square Glasses α,Female,Female,natives/STM/Art/Model/Character/ch03/088/100/3/ch03_088_1003
Pinion Necklace α,Male,Male,natives/STM/Art/Model/Character/ch02/089/000/2/ch02_089_0002
